logFC AveExpr t P.Value adj.P.Val B GENE
TRIM52 -0.757671 7.9846776 -2.519021 0.04534475 0.202982688 -4.380862292 84851
TRIM53 0.4580731 1.0900769 0.7520162 0.4804893 0.752050402 -6.555355554 642569
TRIM54 0.02994537 2.5073357 0.05510794 0.9578416 0.982370824 -6.865353533 57159
TRIM55 0.3223072 2.5076464 0.3265209 0.7551189 0.891486793 -6.806120851 84675
TRIM56 -0.5153285 10.2863872 -1.864105 0.1115842 0.341837548 -5.289485094 81844
TRIM58 -0.3548595 2.3712239 -0.2610928 0.8027511 0.913189941 -6.827987477 25893
TRIM59 0.2061716 4.10045225 0.2547706 0.63125965 0.826854582 -6.6797027915 286827
TRIM6 -2.5460685 5.5574022 -7.1851935 0.00049185745 0.018144356 0.6947503885 117854
TRIM60 0.1049886 0.4686431 0.5689758 0.5900185 0.814364445 -6.685187988 166655
TRIM62 0.108514369 5.554521775 0.3246845625 0.763872775 0.889202248 -6.75700546725 55223
TRIM63 -0.5214387 4.8610357 -1.281938 0.2471655 0.537028481 -6.030009038 84676
TRIM64 0.16915012 0.6117566 0.49388055 0.6446188 0.837688888 -6.713317482 120146
TRIM65 -0.0487298 5.58436545 -0.26395505 0.4876352 0.7387701205 -6.5135490505 201292
TRIM66 -0.01580574 6.2539926 -0.03808141 0.9708581 0.98709035 -6.866268909 9866
TRIM68 1.500958 10.0521677 4.517399 0.004028105 0.053488245 -1.804792942 55128
TRIM69 -0.09645663 6.49457575 -0.15332055 0.78275465 0.9051185475 -6.8051757375 140691
TRIM7 -2.19573196666667 5.45176756666667 -3.29526066666667 0.0633443493333333 0.193505109 -3.38713283066667 81786
TRIM72 0.080456825 3.5065749 0.37727939 0.67945275 0.8432466195 -6.6692429475 493829
TRIM73 -0.1133253 0.7654014 -0.4533478 0.6662313 0.854281416 -6.750499434 375593
TRIM74 -0.4990845 5.1880338 -1.929095 0.1019693 0.323601104 -5.201103318 378108
TRIM8 -0.3643376 10.2027008 -1.060227 0.3298415 0.628144772 -6.273047585 81603
TRIM9 -0.17348052 0.633543375 -0.21288725 0.7008831 0.8640713865 -6.74373125475 114088
TRIML1 -0.4595532 0.7394762 -0.9946173 0.3583242 0.655309952 -6.339082329 339976
TRIML2 0.2552181 0.6053299 1.329025 0.23214 0.518265162 -5.974919958 205860
TRIO 0.1617682 7.50678296666667 0.420346966666667 0.23322179 0.438773378 -5.38918391566667 7204
TRIOBP -0.282314466666667 7.48103613333333 -1.70126273333333 0.2050724 0.385211690666667 -4.79403607766667 11078
TRIP10 -1.744562 7.6209134 -6.5293 0.0006160799 0.020985254 0.202022329 9322
TRIP11 0.11720907 7.52444995 0.561275105 0.6060695 0.7700213745 -6.491236305 9321
TRIP12 -0.00766140333333333 8.88486263333333 -0.0354695333333333 0.892562933333333 0.952605388666667 -6.85557802333333 9320
TRIP13 1.097059 1.3296725 2.137659 0.07639427 0.274966192 -4.913544577 9319
TRIP4 -0.3770895 9.3562539 -1.685098 0.1429467 0.39556886 -5.52849879 9325
TRIP6 -1.821531 10.5473967 -6.955547 0.0004382569 0.017934666 0.560048464 7205
TRIT1 -0.2247624 9.7583104 -0.7142457 0.5019017 0.766205611 -6.584660694 54802
TRMT1 0.1839681 9.7369174 0.6934674 0.5139504 0.773839457 -6.600240258 55621
TRMT11 -0.64170405 6.48062585 -3.0793365 0.022596245 0.1350345135 -3.610250297 60487
TRMT12 0.7155013 9.1147326 2.005272 0.09175081 0.303710771 -5.096673482 55039
TRMT2A -0.21243281 6.52221385 -0.7383815 0.5487791 0.736026909 -6.439378469 27037
TRMT2B -0.2773274 6.6208104 -1.278321 0.2483548 0.538494743 -6.034195195 79979
TRMT5 -0.08631774 12.8144735 -0.3500543 0.7382579 0.884082971 -6.797105754 57570
TRMT6 0.60118415 6.54322795 2.218872 0.07525766 0.2660628645 -4.79770373 51605
TRMT61A 0.04936195 7.0613052 0.10122835 0.41119185 0.698911199 -6.436091259 115708
TRMT61B 0.3003287 5.9283357 0.9249527 0.3906728 0.686020472 -6.405869052 55006
TRMU 0.146272 9.2784331 0.6867318 0.5178968 0.775515465 -6.605206756 55687
TRNAU1AP -0.2622518 7.56260193333333 -1.05420063333333 0.403247433333333 0.639652677666667 -6.17504450233333 54952
TRNT1 0.7099445 7.6905237 1.859225 0.1123415 0.343479812 -5.296091157 51095
TRO -3.751692 7.4366077 -12.60221 1.528053e-05 0.008596569 3.861187779 7216
TROAP 2.2206 6.0577177 3.628793 0.0109799 0.090679206 -2.882551561 10024
TROVE2 -0.4336324 9.5257049 -2.374069 0.05878756 0.2325643245 -4.583322932 6738
TRPA1 -0.16737265 1.43517085 -0.22829345 0.8274168 0.923312555 -6.8347610095 8989
TRPC1 -3.124471 5.8429536 -8.026845 0.0001996575 0.012838929 1.374806085 7220
TRPC2 0.01667824 1.6991349 0.0310146 0.9762638 0.989729296 -6.866550656 7221
TRPC3 -1.4373 3.2894093 -4.503081 0.004089907 0.053958721 -1.821180359 7222
TRPC4 -3.022087 4.5581785 -6.390232 0.000691109 0.022269344 0.080635854 7223
TRPC4AP 0.1400451 8.3894301 0.6932088 0.5141016 0.773885825 -6.600431685 26133
TRPC5 0.1534163 0.7610822 0.867655 0.4189258 0.709532183 -6.45806803 7224
TRPC6 -0.7322439 2.7589072 -1.995258 0.09303286 0.306252094 -5.110447057 7225
TRPC7 0.3291031 3.155714 0.6201344 0.5579702 0.797766535 -6.652056722 57113
TRPM1 0.151455 0.9114023 0.8591304 0.4232569 0.71268461 -6.465614723 4308
TRPM2 2.3938895 5.519881 3.3107375 0.016320705 0.113090117 -3.29796609 7226
TRPM3 -0.340391308 1.88764982 -0.7158175 0.50019176 0.662568193 -5.8779142874 80036
TRPM4 2.307016 11.4672383 5.844173 0.001106613 0.02792275 -0.419191816 54795
TRPM5 0.36735 4.5422154 0.8133337 0.4470905 0.729868284 -6.505153222 29850
TRPM6 0.2291755 2.16487835 0.19428755 0.2765940025 0.50627967725 -5.800318822 140803
TRPM7 -0.00895395000000002 6.812586 0.00607650000000004 0.25981865 0.5507467615 -6.073299682 54822
TRPM8 3.142129 11.2181091 4.452547 0.004316736 0.055578177 -1.879276021 79054
TRPS1 -1.737997 7.4460658 -4.221972 0.00554843 0.063633783 -2.149426033 7227
TRPT1 0.4932978 11.3295373 1.894994 0.1069065 0.333014828 -5.247568732 83707
TRPV1 -0.33290385 7.30817245 -1.3911395 0.21466565 0.495920373 -5.8992754735 7442
TRPV2 -0.7910538 8.4053707 -2.220154 0.06818087 0.257674579 -4.798689214 51393
TRPV3 0.1361565 1.33482335 0.2100145 0.7250344 0.8753538435 -6.7620027885 162514
TRPV4 -1.960869 4.6455418 -5.007523 0.002433643 0.041188284 -1.26284364 59341
TRPV5 0.74791645 4.10438885 1.3880192 0.32085112 0.535039855 -5.7636313245 56302
TRPV6 0.1079971 11.0667448 0.3008381 0.7736898 0.899567257 -6.815267843 55503
TRRAP -0.1072883 8.6211699 -0.5027819 0.6330345 0.837306355 -6.724235242 8295
TRUB1 -0.1005977 8.4866319 -0.4225533 0.6873446 0.863279995 -6.765578375 142940
TRUB2 0.7650628 9.1261952 3.430331 0.01396423 0.104107534 -3.139698185 26995
TRYX3 -0.3111064 0.7079214 -0.5627905 0.5939654 0.816557263 -6.689021202 136541
TSC1 -0.3964555 9.4055097 -1.919096 0.1033928 0.326502893 -5.214746802 7248
TSC2 -0.5505711 8.8826705 -2.488781 0.04723784 0.207454784 -4.423133313 7249
TSC22D1 0.4256499 10.0290067 0.8376584 0.4343126 0.720599414 -6.484365073 8848
TSC22D2 -0.36070775 3.6284259 -0.873187 0.416815 0.7063219625 -6.4519563915 9819
TSC22D3 -1.837641 10.2776602 -3.587103 0.01154288 0.093487053 -2.936095208 1831
TSC22D4 -0.09099143 8.4502863 -0.342785995 0.75521245 0.8883216575 -6.753275398 81628
TSEN15 0.182217 8.7660013 0.9427509 0.3837604 0.6775584075 -6.3865828165 116461
TSEN2 0.3366361 8.02161505 1.3366992 0.26328865 0.5322124445 -5.922034821 80746
TSEN34 -0.02693673 12.7483286 -0.1315614 0.8996316 0.956130749 -6.857131134 79042
TSEN54 0.0331591 8.5746941 0.09786584 0.9253829 0.966784072 -6.859504938 283989
TSFM 0.1460777 11.4628801 0.6045801 0.5676003 0.802255467 -6.662397129 10102
TSG101 0.4433269 11.7498405 2.079346 0.08280702 0.286013166 -4.994424918 7251
TSGA10 1.549046 6.6608378 1.73517 0.1333952 0.380410875 -5.46239274 80705
TSGA10IP 0.01394043 0.6588429 0.04421442 0.9661682 0.985484871 -6.865977704 254187
TSGA13 -0.1329672 0.7264256 -0.4333185 0.6799273 0.860384415 -6.760420126 114960
TSGA14 0.911556333333333 5.87149906666667 2.86813166666667 0.0679491366666667 0.227679986333333 -3.96746027133333 95681
TSHB -0.4029532 3.6532743 -1.643602 0.1513606 0.408403631 -5.582770328 7252
TSHR -0.00329565 1.00100055 0.21526015 0.67354645 0.850867721 -6.7259894635 7253
TSHZ1 -0.6750711 9.0252377 -1.664238 0.1471183 0.40202342 -5.55584139 10194
TSHZ2 -2.215166 6.26423325 -6.733022 0.0005241063 0.019442489 0.3752222125 128553
TSHZ3 -2.34725 8.6172039 -6.831992 0.0004828797 0.01876388 0.45839144 57616
TSKS 0.01289641 4.4637407 0.04538283 0.9652748 0.985259246 -6.865917308 60385
TSKU 0.2920151 9.4557753 0.7832774 0.4632498 0.741150027 -6.530160484 25987
TSLP -3.954138 5.4777167 -4.877612 0.002772474 0.044153702 -1.402927568 85480
TSN -1.0392387 9.000974 -5.490802 0.00200382365 0.0357336 -0.8042308925 7247
TSNARE1 0.10434775 6.5288459 0.2565325 0.5336526 0.7707236765 -6.577303649 203062
TSNAX 0.13622234 8.1646513 0.73313405 0.56639995 0.736048238 -6.409462 7257
TSNAXIP1 -0.3355926 4.9651582 -1.024698 0.3450288 0.64303526 -6.309171504 55815
TSP50 -0.8049156 3.7384586 -1.470488 0.1918291 0.466891583 -5.803291597 29122
TSPAN1 0.2369927 14.1746096 0.7435329 0.4852432 0.754906641 -6.562046902 10103
TSPAN10 -0.2665338 9.99860465 -0.66138945 0.311800405 0.544979282 -5.8691612125 83882
TSPAN11 -1.695825 5.7435002 -4.222978 0.005542258 0.063611618 -2.14822842 441631
TSPAN12 -0.01084369 6.9633322 -0.03057308 0.9766016 0.989838988 -6.866566347 23554
TSPAN13 2.826401 10.2913534 6.38696 0.0006929964 0.022292008 0.077751979 27075
TSPAN14 0.107644608 6.34533614 0.256658932 0.60995996 0.7971464482 -6.5773697774 81619
TSPAN15 -0.4684824 8.5188504 -0.9360988 0.3853499 0.681458568 -6.395423246 23555
TSPAN16 0.6706791 1.591216 0.9745728 0.367408 0.664505171 -6.358660032 26526
TSPAN17 0.3200442 6.3409273 1.056115 0.3315707 0.629489935 -6.277271292 26262
TSPAN18 -2.626761 6.1822473 -14.52602 6.671745e-06 0.008596569 4.5801787 90139
TSPAN19 2.761166 4.483987 2.037278 0.08777183 0.29629163 -5.052568697 144448
TSPAN2 -3.4441765 5.3594384 -8.806033 0.00012360546 0.010757928 1.893750171 10100
TSPAN3 -0.1243224 10.7264535 -0.4135562 0.6935732 0.865553156 -6.769795658 10099
TSPAN31 -0.1572599 8.2903499 -0.4255185 0.6852977 0.862429936 -6.764169726 6302
TSPAN32 -0.5452356 3.1325674 -1.37328825 0.32343578 0.538401464 -5.782596205 10077
TSPAN33 1.04400726666667 6.4484557 2.39541433333333 0.0623801466666667 0.236314458 -4.555143365 340348
TSPAN4 -1.9895325 8.9118702 -6.285411 0.00078078415 0.023358496 -0.017597457 7106
TSPAN5 -0.51542795 8.4115985 -0.77000485 0.48470195 0.7381262295 -6.513556152 10098
TSPAN6 -0.3500515 9.884647 -1.3969505 0.2152073 0.4947696175 -5.889495605 7105
TSPAN7 -0.7581417 6.4106643 -2.948034 0.02567663 0.146221188 -3.786413473 7102
TSPAN8 -0.242933 11.8545104 -0.5553474 0.5987351 0.819082214 -6.693583959 7103
TSPAN9 -0.25659845 6.51594765 -1.73626 0.0685391 0.2105123905 -3.267773152 10867
TSPO -0.07286603 11.1143563 -0.2405984 0.8178761 0.920152158 -6.83385909 706
TSPYL1 -1.16089766666667 6.7962934 -3.91425533333333 0.009895423 0.0822308446666667 -2.545045217 7259
TSPYL2 -0.011942367 7.20349525 -0.02286105 0.9825033 0.9923644785 -6.8667519565 64061
TSPYL3 -0.5503697 3.347178 -1.006931 0.3528329 0.650199622 -6.326914054 128854
TSPYL4 -1.496239 10.1096497 -6.21916 0.0007982038 0.023858662 -0.071906348 23270
TSPYL5 -1.077901 10.8528797 -4.703911 0.003312202 0.048661476 -1.594223225 85453
TSPYL6 0.01239662 2.24385245 0.000729480000000005 0.9251322 0.967029064 -6.8615684145 388951
TSR1 0.58045665 7.7278051 2.3557695 0.06299505 0.2393026455 -4.608372427 55720
TSR2 0.144378 9.3332327 0.4306491 0.6817629 0.861057299 -6.761710554 90121
TSSC1 0.4912541 10.4520449 2.10231 0.08021839 0.281539915 -4.962609461 7260
TSSC4 0.1366968 9.8051202 0.698984 0.510733 0.771653619 -6.596141929 10078
TSSK1B 0.1233314 0.5558903 0.677748 0.5231913 0.778611965 -6.611766606 83942
TSSK2 0.5261007 1.6200801 0.8382967 0.433981 0.720397879 -6.483813095 23617
TSSK3 -0.08557903 3.5756157 -0.2112091 0.8397148 0.930013823 -6.84145678 81629
TSSK4 0.05153487 3.2156486 0.1604971 0.8777565 0.9457995 -6.852271509 283629
TSSK6 0.1513228 2.4977662 0.4224251 0.6874332 0.863343077 -6.765639081 83983
TST 0.7696988 12.7999399 2.937157 0.02604189 0.147474606 -3.801306833 7263
TSTA3 0.7950913 9.2456174 1.612667 0.1579405 0.418187987 -5.622902457 7264
TTBK1 0.3093264 5.2160871 1.287775 0.2452572 0.534637035 -6.023240355 84630
TTBK2 -0.05456185 4.17332525 -0.16310545 0.62089015 0.827033393 -6.695989569 146057
TTC1 0.2352263 9.2679071 1.117062 0.30669 0.60405377 -6.213539318 7265
TTC12 1.1205665 9.7229594 2.348887 0.05736187 0.23238424 -4.618802864 54970
TTC13 0.53119 5.8397627 1.615882 0.1572442 0.417286358 -5.618745364 79573
TTC14 0.01096815 4.5383366 -0.255018 0.23069885 0.5087603895 -5.9086259195 151613
TTC15 0.042643923 8.8377804 0.208692206 0.83840915 0.92943072 -6.8152410205 51112
TTC16 0.4606584 2.8351347 1.081274 0.3211051 0.619436315 -6.251252252 158248
TTC17 -0.28892842 7.42410085 -0.841803 0.492238025 0.70439911725 -6.3629675135 55761
TTC18 0.2425968 8.4850174 0.4997179 0.6350662 0.838366416 -6.725935972 118491
TTC19 -0.14473776 8.67048475 -0.72484045 0.52043155 0.750776561 -6.5261938485 54902
TTC21A 0.3624734 8.5109758 1.075207 0.3236039 0.621725489 -6.257565068 199223
TTC21B -0.427273305 6.4903455 -1.1761012 0.482073205 0.586962136 -5.659458632 79809
TTC22 -0.5063097 4.106142 -1.492158 0.186257 0.459079066 -5.776267092 55001
TTC23 -0.260392566666667 5.70983696666667 -0.543850266666667 0.622839266666667 0.816999972 -6.66108463033333 64927
TTC23L 0.7429584 3.44479085 1.4828185 0.36097334 0.530373485 -5.563181644 153657
TTC25 0.9481605 7.052401 2.113842 0.07894981 0.279308857 -4.946615006 83538
TTC26 0.81329295 4.1531515 2.4380245 0.08756092 0.2671239065 -4.4915903375 79989
TTC27 0.0003480982 10.0750729 0.001517039 0.9988388 0.99939379 -6.867104425 55622
TTC28 -1.02785854333333 6.0556502 -3.53449695666667 0.323422329666667 0.352901335666667 -2.94591437133333 23331
TTC29 3.286362 3.6197125 2.163652 0.07370191 0.269439081 -4.877403556 83894
TTC3 -0.1174296425 9.793303825 -0.505187175 0.467467525 0.69880185925 -6.36226787175 7267
TTC30A -0.471984766666667 4.55791733333333 -2.0748179 0.228789547 0.362427920666667 -4.42033986066667 92104
TTC30B -0.9043208 6.6375156 -4.803836 0.002988527 0.045929856 -1.483613783 150737
TTC31 -0.3199687 6.4689854 -1.546641 0.1729081 0.440564738 -5.707548754 64427
TTC32 -0.5433054 9.6080801 -1.803251 0.1214017 0.359698427 -5.371536316 130502
TTC33 -0.3160524125 4.59408125 -1.312066325 0.40773737425 0.59366328575 -5.45764431025 23548
TTC35 0.7775858 10.3832956 2.317297 0.05966693 0.23832357 -4.663008917 9694
TTC37 -0.487652781818182 8.70567533636364 -2.18889818181818 0.0843748922727273 0.282639582090909 -4.84475288754545 9652
TTC38 -0.16152161 9.68870965 -0.50389155 0.6490373 0.83266342 -6.6770428105 55020
TTC39A -0.2129662 6.93256965 -0.91002085 0.403943 0.688132397 -6.4094892255 22996
TTC39B 0.1761611 4.7170994 0.3989467 0.7037429 0.870662557 -6.776460895 158219
TTC39C -1.222203225 7.108028525 -2.073408 0.09869148 0.30518462825 -4.99144261425 125488
TTC4 0.1561613 6.9947795 0.7476798 0.4829153 0.753302569 -6.558783825 7268
TTC5 -0.4078047 8.6879756 -1.36089 0.2224412 0.506586529 -5.937033264 91875
TTC7A -1.2718265 5.45553655 -4.567255 0.0038212155 0.051960566 -1.7479859555 57217
TTC7B 0.11328215 8.0196568 0.3798438 0.7187059 0.8761377655 -6.7793119415 145567
TTC8 0.1933121 9.3518485 0.7293352 0.4932712 0.760535454 -6.573104311 123016
TTC9 -0.00385990000000001 3.64260033333333 -0.172617233333333 0.686318366666667 0.858143623333333 -6.738738099 23508
TTC9B 0.1052208 4.3382502 0.5611689 0.5950026 0.817334244 -6.690019905 148014
TTC9C -0.235221 8.28734 -1.039706 0.3385457 0.636363488 -6.294015947 283237
TTF1 -0.1018838 8.3817037 -0.5045241 0.6318808 0.836739295 -6.723263962 7270
TTF2 0.033291545 2.971954 0.2246294 0.66407535 0.8459923375 -6.7161622025 8458
TTK 0.9855667 4.0685733 1.08259 0.3205653 0.61913792 -6.249880061 7272
TTL 0.29439912 3.25908356666667 0.665400366666667 0.557580233333333 0.773118632666667 -6.55448701266667 150465
TTLL1 0.08869515 7.519126 0.3183975 0.7609742 0.894153367 -6.809092306 25809
TTLL10 0.4368621 1.168967 1.353408 0.2246849 0.509321211 -5.945971049 254173
TTLL11 -0.1115669 4.9552383 -0.3345742 0.7493317 0.888925476 -6.803103753 158135
TTLL12 0.8208814 9.2671668 0.8542415 0.4257557 0.714469951 -6.469916557 23170
TTLL2 -0.1037898 0.8964435 -0.2085784 0.8416776 0.930667665 -6.842089421 83887
TTLL3 -0.2361768 7.7762365 -1.1099509 0.278959376666667 0.500823141333333 -5.65884848366667 26140
TTLL4 -0.1764836 5.6382889 -0.6293194 0.552331 0.794979877 -6.645842226 9654
TTLL5 -0.5683122 6.1422068 -1.985829 0.09425662 0.30848928 -5.123404779 23093
TTLL6 0.197264 1.29304605 0.75259895 0.51965375 0.7343833725 -6.4753534965 284076
TTLL7 -0.49834565 6.02009375 -2.399109 0.0700698 0.246381309 -4.547317024 79739
TTMA 0.1781153 3.4895528 0.7804255 0.4648043 0.742193062 -6.532493725 645369
TTN 0.381916685 2.78678765 0.52615155 0.6459184 0.822130991 -6.6341569415 7273
TTPA -0.3534578 0.6737304 -0.67265 0.5262113 0.780151053 -6.615456256 7274
TTPAL -0.079393265 8.19272545 -0.39354307 0.7213222 0.8710843485 -6.730727616 79183
TTR -0.6270316 5.8173872 -0.8966966 0.4044191 0.698481689 -6.431928068 7276
TTRAP -0.9568494 11.9127583 -3.012851 0.02361188 0.13910334 -3.697909813 51567
TTTY1 0.4239132 3.0009223 0.6562152 0.5360236 0.785675639 -6.627187368 50858
TTTY10 -0.6919293 2.2256373 -0.9402302 0.3833913 0.679543153 -6.391527761 246119
TTTY11 0.4611972 1.6970676 0.642765 0.5441403 0.790267129 -6.636601277 83866
TTTY12 0.1319246 0.6228596 0.7346262 0.490269 0.75854144 -6.569004339 83867
TTTY13 -0.3213424 1.4663277 -0.6886605 0.5167648 0.775072509 -6.603788896 83868
TTTY14 -0.88187355 7.99500505 -1.5079428 0.22318496 0.4770750035 -5.7078931925 83869
TTTY15 1.408974 7.2525394 2.08304 0.08238483 0.285398068 -4.989309255 64595
TTTY2 0.07711892 0.6996577 0.4242055 0.6862037 0.862565447 -6.764794622 60439
TTTY20 0.1330011 0.8014907 0.7639964 0.4738307 0.748287501 -6.545799502 252951
TTTY21 0.1828931 1.9763679 0.2504169 0.8106188 0.916626997 -6.83110471 252953
TTTY22 1.30175 1.3682896 5.919387 0.001035141 0.026826058 -0.348074893 252954
TTTY23 0.1030457 0.5372458 0.5249646 0.6184306 0.829609029 -6.711638551 252955
TTTY3 1.163943 1.4760375 2.090407 0.08154966 0.284036383 -4.979106341 114760
TTTY4C 0.1486345 0.4931406 0.5896462 0.5769404 0.806859205 -6.67210634 474150
TTTY5 0.2459873 4.2756575 0.3088084 0.7679083 0.897088225 -6.812506765 83863
TTTY6 0.2734492 2.350926 0.2797389 0.7890708 0.907095958 -6.822238399 84672
TTTY7 0.01018754 0.9858646 0.01506896 0.9884657 0.995075232 -6.866974705 246122
TTTY8 0.2617454 2.5065735 0.2641461 0.8005055 0.912599122 -6.827072554 84673
TTTY9A -0.50006435 1.0375998 -0.6528541 0.54610105 0.785002635 -6.611862906 83864
TTYH1 -0.1594595 6.8812437 -0.50585005 0.63540985 0.8341503655 -6.710505518 57348
TTYH2 -0.4343159 2.9325461 -1.64126 0.204953623 0.3815728645 -4.3154864425 94015
TTYH3 0.2600797 7.5172733 0.6568465 0.5356446 0.785545908 -6.626741407 80727
TUB -0.619082145 5.457862 -1.4730737 0.471948915 0.5503184125 -5.254807393 7275
TUBA1A 0.4035246 11.5490735 1.500175 0.1842339 0.456452697 -5.766223249 7846
TUBA1B 0.2569228 13.9437555 0.9241979 0.3910352 0.686415989 -6.406573024 10376
TUBA1C 0.80719295 12.4484466 2.6552385 0.053494315 0.20728923025 -4.19649605875 84790
TUBA3C -2.244717 7.5152274 -9.207271 9.254352e-05 0.009904427 2.151525525 7278
TUBA3D -0.58310745 10.2826778 -1.3910864 0.390677645 0.5495772185 -5.6558935425 113457
TUBA4A -2.423230625 10.55830455 -8.61120525 0.04782375085 0.123017954 0.89832541775 7277
TUBA8 -0.5467777 6.6388905 -0.9153499 0.3953038 0.690307654 -6.41479349 51807
TUBAL3 -0.7700955 3.1179946 -0.47694 0.6502784 0.846019695 -6.738278693 79861
TUBB 0.493698133333333 10.8670865666667 1.979878 0.150861426666667 0.357989065333333 -5.07786930266667 203068
TUBB1 0.4299412 1.6614999 0.60042895 0.59569585 0.7957361785 -6.6037672915 81027
TUBB2A 1.1646362 12.2958093 2.5682645 0.04700909 0.2032282345 -4.31406205 7280
TUBB2B -2.75648 3.9194014 -4.849747 0.002851927 0.044855513 -1.433304925 347733
TUBB2C 0.4021294 13.15404585 1.228438 0.2711971 0.5605500285 -6.0831215045 10383
TUBB3 0.83625475 9.3193355 1.127097 0.30274695 0.5997476215 -6.2028198085 10381
TUBB4 -1.2996921 4.6030507 -2.33022915 0.1947905165 0.380972163 -4.5800520155 10382
TUBB6 -0.86134725 12.3421948 -1.84472805 0.288742646 0.43289263 -4.370174782 84617
TUBD1 -0.3173024 6.9730344 -1.473057 0.1911607 0.466237642 -5.800098097 51174
TUBE1 -1.285664 5.1665548 -4.277231 0.005220758 0.06165069 -2.0839216 51175
TUBG1 0.4855327 8.3293847 1.90543 0.1053707 0.330392384 -5.233368804 7283
TUBG2 0.1331642 8.1284161 0.6025773 0.5688475 0.802716939 -6.663711689 27175
TUBGCP2 0.0626696 9.7291416 0.2318395 0.824367 0.923089047 -6.836225016 10844
TUBGCP3 -0.809791166666667 6.0982485 -3.44704533333333 0.0166394296666667 0.110569944666667 -3.13730037933333 10426
